,name,type,url_pics
0,42. Shampan,Indian,"['https://media-cdn.tripadvisor.com/media/photo-f/19/d5/f1/63/img-20191027-wa0011-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/9d/89/b9/shampan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/21/88/f7/0d866ab8-669a-4e18-a2a8.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/34/73/d6/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/34/73/d5/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/34/73/d7/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/d5/f1/65/img-20191027-wa0022-largejpg.jpg']"
1,43. Bowlers Kitchen,Indian,"['https://media-cdn.tripadvisor.com/media/photo-f/17/e9/67/0e/arroz-kimchi-no-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e9/67/a4/keema-masala.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e9/66/d0/butter-chicken-no-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e9/66/b2/ensalada-vietnamita-no.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e9/68/2a/ensalada-nicoise-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e9/67/4d/poke-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e9/66/99/ensalada-tikka-no-pollo.jpg']"
2,44. Mantra Restaurant,Indian,"['https://media-cdn.tripadvisor.com/media/photo-f/13/18/ef/5d/samosa-mantra-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/18/ef/b5/biryani-mantra-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/18/ef/e0/mantra-restaurant-madrid.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/18/ef/90/tandoori-mantra-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/18/ef/54/mantra-restaurante-indio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/7c/07/d1/encuentranos-cerca-del.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/69/8a/bd/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/c7/82/bc/tikka-masala-de-pollo.jpg']"
3,45. OM Tandoori,Indian,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/90/22/9d/om-tandoori-special.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/90/22/9c/om-tandoori-special.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/4a/29/56/chicken-tikka.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/8a/34/6e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2d/54/1a/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2d/54/18/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2d/54/1b/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/8a/34/6c/caption.jpg']"
4,46. Sal y Chili,Indian,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/c3/11/ff/pollo-mango.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/ef/4f/1b/fb-img-1560612614017.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/28/55/b6/sal-y-chili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/f9/a3/30/sal-y-chili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/bd/b1/c0/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/32/fb/26/sal-y-chili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/ef/4f/1c/fb-img-1560612555480.jpg']"
5,47. Saffron Indian Cuisine,Indian,"['https://media-cdn.tripadvisor.com/media/photo-f/16/c1/cb/e5/saffron-indian-cuisine.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/4e/55/70/saffron-indian-cuisine.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/95/97/16/img-20200112-wa0001-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/49/d3/3b/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/87/82/0a/img-20200106-144658-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/95/97/18/img-20200112-wa0005-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/f7/85/95/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/df/83/9e/20200826-214923-largejpg.jpg']"
6,48. Restaurante Swagat,Indian,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/37/81/8d/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/54/d1/42/restaurante-swagat-ii.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/37/81/92/photo7jpg.jpg', 'https://media-cdn.tripadvisor.com/media/daodao/photo-f/0d/ab/ba/30/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/fe/83/c0/20170723-152423-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/37/81/8c/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/37/81/8b/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/10/be/a7/surtido-de-aperitivos.jpg']"
7,49. Taj Mahal,Indian,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/f3/f6/99/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/f3/f6/9a/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/f3/f6/98/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/50/99/e3/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/79/56/f5/taj-mahal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/f3/f6/97/caption.jpg']"
8,50. Baisakhi,Indian,"['https://media-cdn.tripadvisor.com/media/photo-f/05/b8/68/3b/tandori-de-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/32/e1/tandori.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/32/c9/pollo-tikka-masala.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/32/d6/tandori-rost.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/31/5e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/32/e9/nan.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/32/f4/somosa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/32/bd/tandori-de-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b9/16/51/pollo-tikka-masala.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/b8/33/0a/arroz-polao.jpg']"
9,51. Mother India,Indian,"['https://media-cdn.tripadvisor.com/media/photo-s/11/f5/8e/2a/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/6b/2e/d4/mother-india.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/ce/a2/42/img-20190816-150923-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/13/3f/73/5d/platos-variados-arroz.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/3d/26/06/20190126-152954-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/7f/4c/12/00000img-00000-burst2018112422.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/13/3f/73/59/praw-puri-empanadilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/9c/1d/9b/pollo-vindaloo.jpg']"
