,name,type,url_pics
0,46. Maria Bonita,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/05/54/1a/2a/maria-bonita-taco-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/54/1a/35/maria-bonita-taco-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/06/db/16/05/maria-bonita-altarsito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/54/1a/30/maria-bonita-taco-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/2a/c9/e4/mexican-soul.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/02/ef/e5/79/maria-bonita-taco-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/02/ef/e9/76/maria-bonita-taco-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/02/ef/e9/76/maria-bonita-taco-bar.jpg']"
1,47. The Food Fighters BBQ,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/17/0a/94/10/big-texas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/0a/95/3e/increible-hamburguesa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/0a/94/e3/lomo-alto.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/0a/94/99/nachos-caseros.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/cb/a0/2a/sweet-home-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/cb/9e/85/poke.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/a3/98/44/rodeo-burger-con-huevo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/b3/da/cd/four-cheese-burger.jpg']"
2,48. Mestizo,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/15/11/5d/19/flautas-de-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/0e/f9/8e/pozole.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/0e/f9/54/camarones-al-tequila.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/4c/07/54/el-molcajete-es-una-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/11/5c/ba/caldo-xochitl.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/0e/f9/c8/postres.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/4c/07/8d/tenemos-margaritas-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/11/5c/2b/calendario-azteca.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/8d/ed/bd/mestizo-restaurante-tequila.jpg']"
3,49. Cutzamala Mex Food,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/07/68/26/c8/cutzamala.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/68/26/c9/cutzamala.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/58/03/b6/riquisimas-quesadillas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/83/de/99/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/10/bc/9f/cutzamala-mex-food.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/5f/a4/d4/muy-rico-el-plato-especial.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/f6/b1/9a/photo0jpg.jpg']"
4,50. DF Bar Torteria,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/94/gringa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/75/chilaquiles.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/5c/tacos-al-pastor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/63/tacos-al-pastor-con-salsa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/be/miss-piggy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/6b/racion-tacos-al-pastor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/c9/nachos-con-guacamole.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/57/tacos-de-pollo-ahogados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/46/8f/f4/torta-campechana-chorizo.jpg']"
5,51. Taqueria El Chilar,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/4a/2b/ac/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/88/7e/35/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/5c/62/03/excelente.jpg']"
6,52. La Mordida Retiro,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/8b/18/2f/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/14/56/2e/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/6d/91/fe/img-20200713-210534-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/6d/91/fc/img-20200620-235318-423.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/6d/91/fb/img-20200620-235318-420.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/6d/91/fd/img-20200713-204202-largejpg.jpg']"
7,53. Los Nachos de Oro,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/08/45/7e/c8/los-nachos-de-oro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/45/7f/0e/los-nachos-de-oro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/8b/ee/77/20160305-144149-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/b5/f9/a8/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/2d/7b/d0/img-20180816-155121-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/67/dd/cb/cazuelitas-cochinita.jpg']"
8,54. Gracias Padre Jungle Club,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/15/53/33/0d/gracias-padre-jungle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c7/e3/50/gracias-padre-jungle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/71/55/7a/img-20190209-153316-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/02/c2/14/img-20180930-wa0004-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/53/8e/e8/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/ee/d4/7b/gracias-padre-jungle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/53/8e/e9/photo3jpg.jpg']"
9,55. El Secreto De Lopez,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0c/ae/bf/fa/menu_rotated_270.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/ae/c0/00/cochinita-pivil.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/ae/bf/c5/postre.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/ae/bf/df/sus-ensaladas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/ae/bf/ef/alambre-a-la-ranchera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/d8/cd/dc/el-secreto-de-lopez.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0c/ae/bf/da/hamburguesa-a-la-mex.jpg']"
10,56. Tierra Burrito Bar,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/97/d6/52/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/e5/9e/93/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/2d/f6/ca/1534506151176-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/45/54/95/img-20191211-213649-largejpg.jpg']"
11,57. Taqueria del Alamillo,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/e9/36/restaurante-de-la-calle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/e9/17/todo-el-sabor-de-mexico.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/e8/f4/un-viaje-por-la-gastronomia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/e8/ef/todo-un-lujo-para-los.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/e8/e5/decubre-nuestros-tacos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/e8/e7/respetamos-la-cocina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/fb/e9/32/cocinado-a-fuego-lento.jpg']"
12,58. La Gastro Salvaje,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/14/f1/a3/8f/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/57/95/41/la-gastro-salvaje.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/0f/ec/3d/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/a1/6a/bc/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/57/95/61/la-gastro-salvaje.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/eb/74/bc/20180130-212000-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/50/6b/18/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/a1/6a/bb/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/8f/f0/26/photo0jpg.jpg']"
13,59. Noqno,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/7b/88/ba/fb-img-1477994246766.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/94/d8/9e/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/aa/cc/1f/queso-fundido-con-flores.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/2f/a6/e4/20160129-223911-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/e6/81/ca/img-20190427-wa0036-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/4a/d1/0a/img-20180615-144605-01.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/7e/6c/25/img-20160206-220508-largejpg.jpg']"
14,60. El Zocalo,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/19/e6/bf/57/el-zocalo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/e6/bf/58/el-zocalo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/c4/95/04/img-20200110-153900-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/c4/95/05/img-20200110-160127-largejpg.jpg']"
15,La Metixe. Taberna Mexicana,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/27/5d/27/6a/nachos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/5d/27/67/tacos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/5d/27/64/tacos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/5d/27/53/quesadillas.jpg']"
16,61. Restaurante Mezcal,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/17/1d/c2/73/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/ea/22/c0/20190613-204445-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/6a/24/84/restaurante-mezcal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/da/4a/76/comedor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/e2/ad/65/imiercoles-de-burritos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/34/82/f2/prueba-nuestras-deliciosas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/6b/e0/1a/vegano-si-en-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/b4/0c/10/las-enchiladas-son-un.jpg']"
17,62. Cantina Roo,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/16/9c/96/83/tacos-de-pastor-manchego.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/aa/1c/d1/cantinaroo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/9e/96/6a/quesadillas-fritas-rellenas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/9c/96/75/ceviche-de-lubina-y-gambon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/9e/89/f2/panucho-de-cochinita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/98/de/8e/taco-de-cochinillo-espuma.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/9c/96/87/sopes-de-pato-azulon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/9c/96/7b/gambones-envueltos-en.jpg']"
18,63. La Taqueria de Birra (Don Pedro),Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/12/32/12/53/fajitas-de-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/32/11/89/comedor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/37/7c/59/tacos-variados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/32/13/88/tamales.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/37/7c/57/tacos-al-pastor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/32/12/a8/flautas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/31/ef/25/tacos-al-pastor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/32/11/6d/barra.jpg']"
19,64. Corazon de Agave Mezcaloteca,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/55/76/62/zona-de-barra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/55/76/68/espacio-salon.jpg']"
20,65. Peyote San,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/37/08/af/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/d7/d8/b9/img-20180114-214247-703.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/df/c1/0c/screenshot-20180125-232339.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/f3/f1/7c/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7e/99/5a/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/a4/07/b2/photo0jpg.jpg']"
21,66. Jleos Cocina Med Mex,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/3e/29/c2/siempre-with-all.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3e/29/ab/nuestra-quesadilla-pio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/0c/8f/b8/jleos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3e/29/e5/y-el-campeon-de-jleo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/0c/8f/58/jleos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/3e/29/de/todo-en-jleo-s-es-100.jpg']"
22,67. Tierra Burrito Bar,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/10/4c/a9/f0/ta-img-20170816-181451.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/6c/83/f1/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/b9/90/e6/20161125-140606-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/2c/12/11/photo1jpg.jpg']"
23,68. El Chaparrito,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/0b/8a/c9/07/gringas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/8a/c9/08/cazuelita-degustacion.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/8a/ca/66/tacos-variados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/44/92/c6/barra-el-chaparrito-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/8a/ca/63/tiras-rancheras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/8a/ca/5e/pollo-chipotle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/8a/ca/67/tacos-al-pastor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/8a/ca/65/jalapenos-rellenos.jpg']"
24,69. Reganadientes,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/05/0b/4d/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/c5/55/0c/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/c5/55/12/photo8jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/c5/55/0b/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/c5/55/0a/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/c5/55/13/photo9jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/ee/fb/14/reganadientes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/ee/fa/6a/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/17/ee/fa/6a/photo5jpg.jpg']"
25,70. Jeronimo,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/27/fa/d6/3b/jeronimo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/5d/cf/79/asparagus.jpg']"
26,71. El Jalapeno,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/e3/60/6b/img-20200828-213556-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/fb/b6/0b/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/e2/24/68/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/f2/02/e7/el-jalapeno.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/e2/24/66/photo0jpg.jpg']"
