,name,type,url_pics
0,101. Fuku,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/17/67/89/38/tempura-de-gambas-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/d4/bb/68/helado-crujiente-de-vainilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/02/61/c3/te-animamos-a-probar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/84/4b/52/podria-tener-mejor-pinta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/2f/36/71/verduras-en-tempura-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/e1/e2/c0/date-un-buen-homenaje.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/45/7d/d1/te-presentamos-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/e7/06/87/reuniones-de-trabajo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/cb/be/0b/toro-spicy-roll-con-salsa.jpg']"
1,102. Alta Cocina Oriental Jinode,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/06/f2/bd/b0/nice.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/76/89/d7/img-20201206-151724-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/76/89/d8/img-20201206-151255-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/76/89/d5/img-20201206-152940-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/76/89/dc/img-20201206-150457-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/b5/47/a0/img-20170628-134917-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/08/4b/90/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/da/12/be/quedamos-encantados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/93/9e/57/riquisimo.jpg']"
2,103. Killer Sobo,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/19/ef/dd/ab/nos-vamos-acercando.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/f6/50/a9/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/b7/af/91/img-20210307-171336-537.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/bf/e4/1f/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/bf/e4/1e/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/4a/9f/fd/photo2jpg.jpg']"
3,104. Monsieur Sushita,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/c8/fb/ae/comida-en-terraza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c8/fb/b8/velazquez.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/c8/fb/b1/terraza-exterior-y-fachada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/84/33/62/maki-roll-de-foie-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/84/33/67/vanilla-cheesecake-con.jpg']"
4,105. Ramen Shifu La Latina,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/4b/d7/7e/resturante-ramen-shifu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/4b/d7/ba/resturante-ramen-shifu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/4b/d7/2e/resturante-ramen-shifu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/4b/d7/db/resturante-ramen-shifu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/4b/d8/2e/resturante-ramen-shifu.jpg']"
5,106. Wok Sun,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/10/4c/07/b6/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/1b/23/5a/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/4c/03/71/deliciosa-comida-muy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/44/02/98/20170514-111205-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/4c/07/b5/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/4c/03/72/deliciosa-comida-muy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/1b/23/58/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/4c/03/72/deliciosa-comida-muy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/1b/23/58/photo0jpg.jpg']"
6,107. Restaurante Lan Lan Madrid,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/03/af/b5/cd/getlstd-property-photo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/f5/07/a2/lan-lan-madrid.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f6/ed/c0/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f6/ed/c1/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f6/ed/bf/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/18/81/42/img-20191116-161223-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/e3/7b/02/photo0jpg.jpg']"
7,108. Sushi Yakuza,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/aa/53/44/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/aa/53/46/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/04/ea/5b/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/aa/53/43/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/aa/53/45/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/04/ea/58/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0f/cb/84/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/fc/05/27/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/0f/cb/84/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/fc/05/27/photo4jpg.jpg']"
8,109. Shikoku,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/14/0b/9d/37/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/cf/0a/c2/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/be/ba/3f/que-bien-cenamos-ayer.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/cf/0a/bc/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/91/cc/96/img-20171221-wa0096-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/cf/0a/c0/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/76/da/a8/photo2jpg.jpg']"
9,110. 99 Sushi Bar - Ponzano,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/f7/nigiri-de-salmon-flambeado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/ee/ensalada-de-buey-de-mar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/f9/sashimi-variado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/f8/maki-de-anguila-ahumada.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/fd/temaki-de-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/f5/nigiri-de-rodaballo-flambeado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/f1/hotate-maki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/aa/01/gyozas-de-carne-con-salsa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/a9/f1/hotate-maki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/57/aa/01/gyozas-de-carne-con-salsa.jpg']"
10,111. SUMO Fuencarral,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/4b/8a/16/servicio-rapido-y-buen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/36/5e/b7/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/a3/0a/99/sumo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/35/ed/91/img-20180102-220831-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/7c/2a/43/photo1jpg.jpg']"
11,112. Kokoro,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/01/f0/d5/68/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/4a/9c/09/20161011-223112-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/e5/0e/9f/img-20170309-213006-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/e5/0e/9e/img-20170309-212946-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/e5/0e/9e/img-20170309-212946-largejpg.jpg']"
12,113. Taiko Sushi Bar,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/6e/68/71/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/40/60/81/photo6jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/3e/5d/0b/img-20190914-wa0013-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/94/5d/44/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/c3/22/23/sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/66/e7/34/surtido_rotated_270.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/94/5d/46/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/40/60/7e/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0d/66/e7/34/surtido_rotated_270.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/94/5d/46/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/40/60/7e/photo5jpg.jpg']"
13,114. Buns & Bones,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/a0/5c/28/bun-de-boqueron.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/96/2b/20/poke-de-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a0/5c/31/bun-de-porkbelly.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a0/5c/38/bun-bun-bun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a0/5c/03/appetizer.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a0/5c/03/appetizer.jpg']"
14,115. China Te,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/07/9c/93/2d/china-te.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/22/77/e7/catering.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/78/fb/e7/plato2.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/9c/93/2f/china-te.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/22/77/b5/sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/47/42/ae/china-te.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/78/fc/05/plato7.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/22/77/dd/creps.jpg']"
15,116. Ayala Japon,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/56/64/8a/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/22/63/82/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/df/49/4b/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/c8/a6/04/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/cd/fc/fd/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/02/e5/a9/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/b8/1f/b9/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/02/e5/a9/ayala-japon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/10/b8/1f/b9/ayala-japon.jpg']"
16,117. Mandarin,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/23/e7/36/20170430-154445-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/5e/c2/d5/20171124-152955-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/c1/b8/38/nigiris-de-pez-mantequilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/71/e8/c4/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/7a/8a/80/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/c8/16/db/photo1jpg.jpg']"
17,118. Muchi Fusion Food,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/f7/70/88/muchis-estupendos-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/0b/90/9f/img-20180213-wa0108-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/41/57/f8/img-20171111-155018-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/87/29/ce/ensalada-de-langostinos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/43/41/94/tartar-de-salmon.jpg']"
18,119. AGEYOKA sabor de Osaka,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/16/96/dc/4c/karaage-pollo-fritos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/6c/6b/32/rollo-de-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/40/d9/8b/tarta-de-cumple-chocolate.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/8e/90/3b/negi-toro-maki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/87/58/f5/ensalada-vitamina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/6c/6b/24/tataki-de-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/c3/f0/ff/tarta-de-mtcha-te-verde.jpg']"
19,120. Japanese Restaurant SAORI,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/10/a8/cb/1a/carpaccio-de-pulpo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/a8/cc/97/pizza-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/a8/cc/d6/tempura-de-ebichili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/ab/02/22/tebasaki-de-nagoya.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/a8/cc/58/nigiri-variado-fusion.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/a8/cb/46/kushiyaki-de-buey.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/a8/c5/1f/salon-con-el-mural-del.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/a8/ca/b5/usuzukuri-de-lubina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/a8/8b/7c/entrada.jpg']"
20,121. Casa Sushi,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/09/59/cb/1c/casa-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/59/cb/a3/casa-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/25/ba/54/yakitori.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/25/ba/5f/sushi-y-complementos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/25/ba/33/maki-spicy-tuna-spicy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/25/ba/76/kimchi-yakiudon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/61/96/eb/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/61/96/ea/photo3jpg.jpg']"
21,122. Tangchu,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/14/6b/a3/49/restaurante-tang-chu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/6b/a3/69/restaurante-tang-chu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/6b/a3/52/restaurante-tang-chu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/da/a2/48/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/da/a2/47/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/da/a2/46/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/da/a2/45/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/da/a2/44/caption.jpg']"
22,123. Peyote San,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/37/08/af/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/d7/d8/b9/img-20180114-214247-703.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/df/c1/0c/screenshot-20180125-232339.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/f3/f1/7c/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/7e/99/5a/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/a4/07/b2/photo0jpg.jpg']"
23,124. Japanese Club,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/8a/bd/59/japanese-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/8a/bd/4e/sashimi-atun-toro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/8a/ba/4a/japanese-trilogy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/38/29/ff/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/16/38/29/fb/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/53/7a/03/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/76/d6/27/20180328-144546-largejpg.jpg']"
24,125. Zuma Madrid,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/23/dd/cc/28/relaxed-summer-lunches.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/03/cb/ee/zuma-madrid-sushi-platter.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/03/cb/e7/zuma-madrid-sushi-platter.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/03/cb/e0/ebisu-express-lunch.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/03/cb/ce/ebisu-express-lunch.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/25/03/cb/ca/dessert-platter.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/71/81/ca/jumbo-tiger-prawn-with.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/71/81/ca/jumbo-tiger-prawn-with.jpg']"
25,126. CAPON by Jhosef Arias,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/19/60/4f/fc/tallarin-saltado-iun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/4a/62/ila-diablada-este-maki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/90/1e/pollo-chi-jau-kay-un.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/46/74/aqui-no-hay-secreto-un.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/46/b5/el-maki-huancaino-todo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/90/29/el-pollo-en-trozos-es.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/4b/01/el-maki-parrillero-siente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/4b/82/el-maki-parrillero-siente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/4a/30/el-popular-maki-acebichado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/4b/01/el-maki-parrillero-siente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/4b/82/el-maki-parrillero-siente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/60/4a/30/el-popular-maki-acebichado.jpg']"
26,127. Eat is wok,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/8c/6e/e3/wok.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/f4/37/5d/20160105-200655-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/aa/f3/74/eat-is-wok.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/90/a8/02/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/65/e7/67/img-20171126-wa0042-largejpg.jpg']"
27,128. Torijiro,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/1b/12/95/photo9jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/1b/12/93/photo7jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/1b/12/90/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/1b/12/90/photo4jpg.jpg']"
28,129. Caro Club,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/c3/dorayaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/bf/tartar-de-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/ae/pollo-teriyaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/8c/rocks-en-tempura.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/65/scallops-with-tuna-spicy.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/4c/karagge-de-pollo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/40/uramaki-alaska.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/35/salmon-en-ponzu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/40/uramaki-alaska.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/df/7e/35/salmon-en-ponzu.jpg']"
29,130. Shuwa Shuwa,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/12/66/d9/f3/maguro-zuke-don.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/b0/1e/menu-del-dia-bento-box.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/af/9c/nuestro-plato-estrella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/d9/fb/salmon-ikura-don.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/da/04/takoyaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/d9/ea/tempura-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/d9/fd/anka-s-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/af/30/escalera-de-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/d9/fd/anka-s-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/66/af/30/escalera-de-sushi.jpg']"
