,name,type,url_pics
0,58. LA PRODIGA,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-f/13/4e/a9/e8/img-20180616-141222-hht.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/16/af/27/la-prodiga.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/4e/a9/e4/img-20180616-142051-hht.jpg']"
1,59. Millennials Cafe,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/82/ff/8f/hummus-casero.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/82/ff/6b/french-croissants-y-medialunas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/82/ff/80/filete-de-ternera-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/82/ff/84/tabla-de-jamon-iberico.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/82/ff/7f/tostas-de-aguacate-tambien.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/82/ff/70/milanesa-de-ternera-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-o/1b/82/ff/66/alfajores-de-maizena.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/82/ff/7e/kofte-de-carne-vacuna.jpg']"
2,60. San Telmo,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/10/parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/0e/parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/26/ff/parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/03/parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/31/parrilla-verduras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/29/postres.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/1f/parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/18/parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/1f/parrilla.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/27/18/parrilla.jpg']"
3,61. Bar-Parrillada  Iguazu,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-f/18/5d/30/b9/empanadas-de-carne.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/80/18/fe/choripan-y-una-fria-cerveza.jpg']"
4,62. Empanadas Malvon,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/e8/empanada-malvon-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/e5/empanada-cheese-bacon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/d7/empanada-carne-suave.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/d4/empanada-costillas-bbq.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/d3/empanada-cochinita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/c9/empanada-carne-picante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/c7/empanada-caprese.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/c5/empanada-pollo-bbq.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/f8/ae/c2/empanada-atun.jpg']"
5,63. Empanadas Malvon,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-f/21/7b/73/03/empanada-malvon-burger.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/73/02/empanada-carne-suave.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/fe/empanada-cheese-bacon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/fb/empanada-costillas-bbq.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/f2/empanada-carne-picante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/e8/empanada-pollo-bbq.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/e2/empanada-caprese.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/db/empanada-pollo-thai.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/e2/empanada-caprese.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/21/7b/72/db/empanada-pollo-thai.jpg']"
6,64. Lana Parrilla Argentina,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-s/27/93/d3/3a/flan-con-dulce-de-leche.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/93/d3/39/chocolate-en-el-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/27/93/d3/33/tarta-fina-de-limon-en.jpg']"
7,65. POR UNA CABEZA,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-f/07/fd/98/ad/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/08/26/4e/a4/terrazita-muy-agradable.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/93/bd/fc/por-una-cabeza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/93/bd/a7/por-una-cabeza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/93/bd/cf/por-una-cabeza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/64/98/18/empanadilla.jpg']"
8,66. El Andariego,Argentinean,[]
9,67. La Choripaneria,Argentinean,"['https://media-cdn.tripadvisor.com/media/photo-s/28/12/c0/b1/la-choripaneria.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/28/12/c0/33/delicioso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/0b/3f/3a/caption.jpg']"
